date,id,o3,pm10,pm25
2021-05-03T19:00:00+10:00,Southport,0.008,7.2,4.2
2021-05-03T18:00:00+10:00,Southport,0.011,6.8,3.9
2021-05-03T18:00:00+10:00,Southport,0.01,6.5,3.6
2021-05-03T18:00:00+10:00,Southport,0.011,6.2,3.3
2021-05-03T16:00:00+10:00,Southport,0.016,6.1,3.2
2021-05-03T16:00:00+10:00,Southport,0.015,6,3.1
2021-05-03T16:00:00+10:00,Southport,0.008,5.8,2.9
2021-05-03T15:00:00+10:00,Southport,0.004,5.8,3
2021-05-03T15:00:00+10:00,Southport,0.006,5.8,3
2021-05-03T15:00:00+10:00,Southport,0.006,5.7,2.9
2021-05-03T13:00:00+10:00,Southport,-9999,5,2.6
2021-05-03T13:00:00+10:00,Southport,0.005,5.1,2.7
2021-05-03T13:00:00+10:00,Southport,0.023,4.8,2.7
2021-05-03T11:00:00+10:00,Southport,0.03,4.8,2.8
2021-05-03T11:00:00+10:00,Southport,0.028,4.5,2.9
2021-05-03T11:00:00+10:00,Southport,0.024,4.2,2.7
2021-05-03T10:00:00+10:00,Southport,0.027,4.1,2.5
2021-05-03T10:00:00+10:00,Southport,0.027,3.8,2.3
2021-05-03T10:00:00+10:00,Southport,0.027,4,2.5
2021-05-03T09:00:00+10:00,Southport,0.025,4.3,2.7
2021-05-03T09:00:00+10:00,Southport,0.017,4.6,2.9
2021-05-03T09:00:00+10:00,Southport,0.01,4.9,3
2021-05-03T08:00:00+10:00,Southport,0.006,5.3,3.3
2021-05-03T08:00:00+10:00,Southport,0.013,5.7,3.5
2021-05-03T08:00:00+10:00,Southport,0.017,5.9,3.7
2021-05-03T07:00:00+10:00,Southport,0.018,6.1,3.8
2021-05-03T07:00:00+10:00,Southport,0.015,6.3,3.9
2021-05-03T07:00:00+10:00,Southport,0.01,6.4,4
2021-05-03T06:00:00+10:00,Southport,0.012,6.4,4
2021-05-03T06:00:00+10:00,Southport,0.005,6.7,3.9
2021-05-03T06:00:00+10:00,Southport,0,6.6,3.7
2021-05-03T05:00:00+10:00,Southport,0,6.6,3.4
2021-05-03T05:00:00+10:00,Southport,-9999,6.7,3.2
2021-05-03T05:00:00+10:00,Southport,0.003,6.8,3.1
2021-05-03T04:00:00+10:00,Southport,0.012,7.1,3.2
2021-05-03T04:00:00+10:00,Southport,0.01,7.6,3.3
2021-05-03T04:00:00+10:00,Southport,0.008,8.2,3.5
2021-05-03T03:00:00+10:00,Southport,0.009,8.8,3.8
2021-05-03T03:00:00+10:00,Southport,0.01,9.5,4.2
2021-05-03T03:00:00+10:00,Southport,0.013,9.8,4.2
2021-05-03T02:00:00+10:00,Southport,0.01,10.2,4.2
2021-05-03T02:00:00+10:00,Southport,0.002,10.2,4.2
2021-05-03T02:00:00+10:00,Southport,0.003,10.2,4.1
2021-05-03T01:00:00+10:00,Southport,0,10.2,4
2021-05-03T01:00:00+10:00,Southport,0.005,10.3,4.1
2021-05-03T01:00:00+10:00,Southport,0.007,10.3,4
2021-05-03T00:00:00+10:00,Southport,0.01,10.1,3.9
2021-05-03T00:00:00+10:00,Southport,0.012,10,3.7
2021-05-03T00:00:00+10:00,Southport,0.012,10,3.7
2021-05-02T23:00:00+10:00,Southport,0.002,9.9,3.5
2021-05-02T23:00:00+10:00,Southport,0,9.6,3.3
2021-05-02T23:00:00+10:00,Southport,0.001,9.5,3.2
2021-05-02T22:00:00+10:00,Southport,0.006,9.4,3.1
2021-05-02T22:00:00+10:00,Southport,0.006,9.6,3.2
2021-05-02T22:00:00+10:00,Southport,0.005,9.7,3.3
2021-05-02T18:00:00+10:00,Southport,0.006,9.8,3.4
2021-05-02T18:00:00+10:00,Southport,0.006,9.7,3.3
2021-05-02T18:00:00+10:00,Southport,0.005,9.8,3.4
2021-05-02T17:00:00+10:00,Southport,0.005,9.9,3.4
2021-05-02T17:00:00+10:00,Southport,0.004,10,3.4
2021-05-02T17:00:00+10:00,Southport,0.007,10,3.3
2021-05-02T16:00:00+10:00,Southport,0.012,10.1,3.3
2021-05-02T16:00:00+10:00,Southport,0.016,9.9,3.1
2021-05-02T16:00:00+10:00,Southport,0.02,9.8,3
2021-05-02T15:00:00+10:00,Southport,0.022,10.1,2.8
2021-05-02T15:00:00+10:00,Southport,0.022,10.4,2.8
2021-05-02T15:00:00+10:00,Southport,0.023,10.6,2.5
2021-05-02T14:00:00+10:00,Southport,0.021,10.5,2.2
2021-05-02T14:00:00+10:00,Southport,0.019,10.5,2.2
2021-05-02T14:00:00+10:00,Southport,0.015,10.6,2.1
2021-05-02T13:00:00+10:00,Southport,0.01,10.7,2.1
2021-05-02T13:00:00+10:00,Southport,0.009,11,2.2
2021-05-02T13:00:00+10:00,Southport,0.009,11.3,2.3
2021-05-01T22:00:00+10:00,Southport,0.01,11.8,2.5
2021-05-01T22:00:00+10:00,Southport,0.01,12.3,2.6
2021-05-01T22:00:00+10:00,Southport,0.012,12.8,2.6
2021-05-01T20:00:00+10:00,Southport,0.013,13,2.5
2021-05-01T20:00:00+10:00,Southport,0.017,13.2,2.5
2021-05-01T20:00:00+10:00,Southport,0.015,13.3,2.4
2021-05-01T18:00:00+10:00,Southport,0.014,13.5,2.4
2021-05-01T18:00:00+10:00,Southport,0.016,13.7,2.5
2021-05-01T18:00:00+10:00,Southport,0.02,13.5,3.1
2021-05-01T16:00:00+10:00,Southport,0.02,13.4,3.1
2021-05-01T16:00:00+10:00,Southport,0.021,13.5,3.2
2021-05-01T16:00:00+10:00,Southport,0.021,13.5,3.3
2021-05-01T15:00:00+10:00,Southport,0.022,13.6,3.5
2021-05-01T15:00:00+10:00,Southport,0.022,13.5,3.4
2021-05-01T15:00:00+10:00,Southport,0.019,10.2,2.9
2021-05-01T14:00:00+10:00,Southport,0.018,9.5,2.3
2021-05-01T14:00:00+10:00,Southport,0.022,9.2,2.1
2021-05-01T14:00:00+10:00,Southport,0.022,8.2,1.9
2021-05-01T13:00:00+10:00,Southport,0.021,7.8,1.8
2021-05-01T13:00:00+10:00,Southport,0.022,7.4,1.7
2021-05-01T13:00:00+10:00,Southport,0.021,7.2,1.7
