locationId,location,city,country,utc,local,parameter,value,unit,latitude,longitude
6050,Southport,South East Queensland,AU,2021-06-12T06:00:00+00:00,2021-06-12T16:00:00+10:00,pm10,8.5,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-12T06:00:00+00:00,2021-06-12T16:00:00+10:00,pm25,5,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-12T06:00:00+00:00,2021-06-12T16:00:00+10:00,o3,0.026,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-12T05:00:00+00:00,2021-06-12T15:00:00+10:00,o3,0.026,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-12T05:00:00+00:00,2021-06-12T15:00:00+10:00,pm25,5,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-12T05:00:00+00:00,2021-06-12T15:00:00+10:00,pm10,8.5,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-12T04:00:00+00:00,2021-06-12T14:00:00+10:00,o3,0.027,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-12T04:00:00+00:00,2021-06-12T14:00:00+10:00,pm10,8.7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-12T04:00:00+00:00,2021-06-12T14:00:00+10:00,pm25,4.9,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-12T03:00:00+00:00,2021-06-12T13:00:00+10:00,o3,0.026,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-12T03:00:00+00:00,2021-06-12T13:00:00+10:00,pm10,8.7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-12T03:00:00+00:00,2021-06-12T13:00:00+10:00,pm25,4.8,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-12T02:00:00+00:00,2021-06-12T12:00:00+10:00,pm10,8.9,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-12T02:00:00+00:00,2021-06-12T12:00:00+10:00,o3,0.024,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-12T02:00:00+00:00,2021-06-12T12:00:00+10:00,pm25,4.8,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-12T01:00:00+00:00,2021-06-12T11:00:00+10:00,pm10,8.8,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-12T01:00:00+00:00,2021-06-12T11:00:00+10:00,o3,0.018,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-12T01:00:00+00:00,2021-06-12T11:00:00+10:00,pm25,4.6,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T20:00:00+00:00,2021-06-12T06:00:00+10:00,pm10,9.2,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T20:00:00+00:00,2021-06-12T06:00:00+10:00,o3,0.004,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T20:00:00+00:00,2021-06-12T06:00:00+10:00,pm25,4.2,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T19:00:00+00:00,2021-06-12T05:00:00+10:00,pm10,9.1,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T19:00:00+00:00,2021-06-12T05:00:00+10:00,o3,0.003,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T19:00:00+00:00,2021-06-12T05:00:00+10:00,pm25,4.1,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T18:00:00+00:00,2021-06-12T04:00:00+10:00,o3,0.002,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T18:00:00+00:00,2021-06-12T04:00:00+10:00,pm10,8.9,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T18:00:00+00:00,2021-06-12T04:00:00+10:00,pm25,4,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T17:00:00+00:00,2021-06-12T03:00:00+10:00,pm25,3.9,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T17:00:00+00:00,2021-06-12T03:00:00+10:00,o3,0.003,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T17:00:00+00:00,2021-06-12T03:00:00+10:00,pm10,8.9,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T16:00:00+00:00,2021-06-12T02:00:00+10:00,pm25,3.9,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T16:00:00+00:00,2021-06-12T02:00:00+10:00,o3,0.002,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T16:00:00+00:00,2021-06-12T02:00:00+10:00,pm10,8.8,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T08:00:00+00:00,2021-06-11T18:00:00+10:00,pm25,4.2,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T08:00:00+00:00,2021-06-11T18:00:00+10:00,pm10,8.7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T08:00:00+00:00,2021-06-11T18:00:00+10:00,o3,0.019,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T07:00:00+00:00,2021-06-11T17:00:00+10:00,o3,0.019,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T07:00:00+00:00,2021-06-11T17:00:00+10:00,pm10,8.5,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T07:00:00+00:00,2021-06-11T17:00:00+10:00,pm25,4,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T06:00:00+00:00,2021-06-11T16:00:00+10:00,pm25,3.8,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T06:00:00+00:00,2021-06-11T16:00:00+10:00,o3,0.023,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T06:00:00+00:00,2021-06-11T16:00:00+10:00,pm10,8.3,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T05:00:00+00:00,2021-06-11T15:00:00+10:00,pm10,8.3,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T05:00:00+00:00,2021-06-11T15:00:00+10:00,o3,0.024,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T05:00:00+00:00,2021-06-11T15:00:00+10:00,pm25,3.7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T04:00:00+00:00,2021-06-11T14:00:00+10:00,o3,0.023,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T04:00:00+00:00,2021-06-11T14:00:00+10:00,pm25,3.7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T04:00:00+00:00,2021-06-11T14:00:00+10:00,pm10,8.2,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T03:00:00+00:00,2021-06-11T13:00:00+10:00,pm10,8.2,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T03:00:00+00:00,2021-06-11T13:00:00+10:00,o3,0.022,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T03:00:00+00:00,2021-06-11T13:00:00+10:00,pm25,3.7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T02:00:00+00:00,2021-06-11T12:00:00+10:00,o3,0.021,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T02:00:00+00:00,2021-06-11T12:00:00+10:00,pm25,3.7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T02:00:00+00:00,2021-06-11T12:00:00+10:00,pm10,8.1,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T01:00:00+00:00,2021-06-11T11:00:00+10:00,pm10,8,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T01:00:00+00:00,2021-06-11T11:00:00+10:00,o3,0.021,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T01:00:00+00:00,2021-06-11T11:00:00+10:00,pm25,3.7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T00:00:00+00:00,2021-06-11T10:00:00+10:00,o3,0.015,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T00:00:00+00:00,2021-06-11T10:00:00+10:00,pm25,3.7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-11T00:00:00+00:00,2021-06-11T10:00:00+10:00,pm10,7.9,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-10T23:00:00+00:00,2021-06-11T09:00:00+10:00,o3,0.009,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-10T23:00:00+00:00,2021-06-11T09:00:00+10:00,pm25,3.6,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-10T23:00:00+00:00,2021-06-11T09:00:00+10:00,pm10,7.7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-10T22:00:00+00:00,2021-06-11T08:00:00+10:00,pm10,7.7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-10T22:00:00+00:00,2021-06-11T08:00:00+10:00,o3,0.009,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-10T22:00:00+00:00,2021-06-11T08:00:00+10:00,pm25,3.7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-10T21:00:00+00:00,2021-06-11T07:00:00+10:00,pm25,3.6,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-10T21:00:00+00:00,2021-06-11T07:00:00+10:00,pm10,7.5,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-10T21:00:00+00:00,2021-06-11T07:00:00+10:00,o3,0.009,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-10T20:00:00+00:00,2021-06-11T06:00:00+10:00,o3,0.015,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-10T20:00:00+00:00,2021-06-11T06:00:00+10:00,pm10,7.5,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-10T20:00:00+00:00,2021-06-11T06:00:00+10:00,pm25,3.5,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-10T19:00:00+00:00,2021-06-11T05:00:00+10:00,pm10,7.4,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-10T19:00:00+00:00,2021-06-11T05:00:00+10:00,pm25,3.4,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-10T19:00:00+00:00,2021-06-11T05:00:00+10:00,o3,0.017,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-10T18:00:00+00:00,2021-06-11T04:00:00+10:00,o3,0.015,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-10T18:00:00+00:00,2021-06-11T04:00:00+10:00,pm10,7.3,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-10T18:00:00+00:00,2021-06-11T04:00:00+10:00,pm25,3.3,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-10T17:00:00+00:00,2021-06-11T03:00:00+10:00,pm10,7.1,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-10T17:00:00+00:00,2021-06-11T03:00:00+10:00,pm25,3.1,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-10T17:00:00+00:00,2021-06-11T03:00:00+10:00,o3,0.011,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-10T16:00:00+00:00,2021-06-11T02:00:00+10:00,pm10,7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-10T16:00:00+00:00,2021-06-11T02:00:00+10:00,pm25,2.9,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-10T16:00:00+00:00,2021-06-11T02:00:00+10:00,o3,0.01,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-10T15:00:00+00:00,2021-06-11T01:00:00+10:00,pm25,2.7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-10T15:00:00+00:00,2021-06-11T01:00:00+10:00,o3,0.004,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-10T15:00:00+00:00,2021-06-11T01:00:00+10:00,pm10,6.8,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-10T14:00:00+00:00,2021-06-11T00:00:00+10:00,pm10,6.7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-10T14:00:00+00:00,2021-06-11T00:00:00+10:00,pm25,2.6,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-10T14:00:00+00:00,2021-06-11T00:00:00+10:00,o3,0.001,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T17:00:00+00:00,2021-06-09T03:00:00+10:00,pm25,4.4,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T17:00:00+00:00,2021-06-09T03:00:00+10:00,pm10,9.2,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T17:00:00+00:00,2021-06-09T03:00:00+10:00,o3,0.02,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T16:00:00+00:00,2021-06-09T02:00:00+10:00,pm25,4.2,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T16:00:00+00:00,2021-06-09T02:00:00+10:00,o3,0.02,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T16:00:00+00:00,2021-06-09T02:00:00+10:00,pm10,8.9,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T15:00:00+00:00,2021-06-09T01:00:00+10:00,pm10,8.7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T15:00:00+00:00,2021-06-09T01:00:00+10:00,pm25,4.1,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T15:00:00+00:00,2021-06-09T01:00:00+10:00,o3,0.02,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T12:00:00+00:00,2021-06-08T22:00:00+10:00,o3,0.008,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T12:00:00+00:00,2021-06-08T22:00:00+10:00,pm10,8.6,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T12:00:00+00:00,2021-06-08T22:00:00+10:00,pm25,4.1,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T11:00:00+00:00,2021-06-08T21:00:00+10:00,o3,0.008,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T11:00:00+00:00,2021-06-08T21:00:00+10:00,pm25,4.2,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T11:00:00+00:00,2021-06-08T21:00:00+10:00,pm10,8.7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T10:00:00+00:00,2021-06-08T20:00:00+10:00,pm10,8.9,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T10:00:00+00:00,2021-06-08T20:00:00+10:00,o3,0.005,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T10:00:00+00:00,2021-06-08T20:00:00+10:00,pm25,4.4,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T09:00:00+00:00,2021-06-08T19:00:00+10:00,pm25,4.6,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T09:00:00+00:00,2021-06-08T19:00:00+10:00,o3,0.007,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T09:00:00+00:00,2021-06-08T19:00:00+10:00,pm10,9.1,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T08:00:00+00:00,2021-06-08T18:00:00+10:00,pm10,9.1,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T08:00:00+00:00,2021-06-08T18:00:00+10:00,o3,0.013,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T08:00:00+00:00,2021-06-08T18:00:00+10:00,pm25,4.5,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T07:00:00+00:00,2021-06-08T17:00:00+10:00,pm10,9.1,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T07:00:00+00:00,2021-06-08T17:00:00+10:00,pm25,4.6,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T07:00:00+00:00,2021-06-08T17:00:00+10:00,o3,0.022,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T06:00:00+00:00,2021-06-08T16:00:00+10:00,pm25,4.6,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T06:00:00+00:00,2021-06-08T16:00:00+10:00,o3,0.022,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T06:00:00+00:00,2021-06-08T16:00:00+10:00,pm10,9,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T05:00:00+00:00,2021-06-08T15:00:00+10:00,pm10,9,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T05:00:00+00:00,2021-06-08T15:00:00+10:00,o3,0.019,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T05:00:00+00:00,2021-06-08T15:00:00+10:00,pm25,4.7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T04:00:00+00:00,2021-06-08T14:00:00+10:00,o3,0.017,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T04:00:00+00:00,2021-06-08T14:00:00+10:00,pm25,4.9,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T04:00:00+00:00,2021-06-08T14:00:00+10:00,pm10,9.1,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T03:00:00+00:00,2021-06-08T13:00:00+10:00,pm25,5,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T03:00:00+00:00,2021-06-08T13:00:00+10:00,pm10,9.1,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T03:00:00+00:00,2021-06-08T13:00:00+10:00,o3,0.024,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T02:00:00+00:00,2021-06-08T12:00:00+10:00,pm25,5,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T02:00:00+00:00,2021-06-08T12:00:00+10:00,pm10,9.1,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T02:00:00+00:00,2021-06-08T12:00:00+10:00,o3,0.025,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T00:00:00+00:00,2021-06-08T10:00:00+10:00,pm25,4.8,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T00:00:00+00:00,2021-06-08T10:00:00+10:00,o3,0.016,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-08T00:00:00+00:00,2021-06-08T10:00:00+10:00,pm10,9,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T21:00:00+00:00,2021-06-08T07:00:00+10:00,pm10,9.3,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T21:00:00+00:00,2021-06-08T07:00:00+10:00,pm25,4.8,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T21:00:00+00:00,2021-06-08T07:00:00+10:00,o3,0.002,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T19:00:00+00:00,2021-06-08T05:00:00+10:00,pm10,9.3,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T19:00:00+00:00,2021-06-08T05:00:00+10:00,pm25,4.8,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T19:00:00+00:00,2021-06-08T05:00:00+10:00,o3,0.009,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T18:00:00+00:00,2021-06-08T04:00:00+10:00,pm25,4.7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T18:00:00+00:00,2021-06-08T04:00:00+10:00,o3,0.014,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T18:00:00+00:00,2021-06-08T04:00:00+10:00,pm10,9.2,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T17:00:00+00:00,2021-06-08T03:00:00+10:00,pm10,9.2,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T17:00:00+00:00,2021-06-08T03:00:00+10:00,pm25,4.6,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T17:00:00+00:00,2021-06-08T03:00:00+10:00,o3,0.015,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T16:00:00+00:00,2021-06-08T02:00:00+10:00,o3,0.017,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T16:00:00+00:00,2021-06-08T02:00:00+10:00,pm10,9.1,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T16:00:00+00:00,2021-06-08T02:00:00+10:00,pm25,4.6,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T15:00:00+00:00,2021-06-08T01:00:00+10:00,pm25,4.5,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T15:00:00+00:00,2021-06-08T01:00:00+10:00,o3,0.016,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T15:00:00+00:00,2021-06-08T01:00:00+10:00,pm10,9,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T13:00:00+00:00,2021-06-07T23:00:00+10:00,o3,0.013,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T13:00:00+00:00,2021-06-07T23:00:00+10:00,pm10,9,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T13:00:00+00:00,2021-06-07T23:00:00+10:00,pm25,4.6,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T12:00:00+00:00,2021-06-07T22:00:00+10:00,pm10,8.9,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T12:00:00+00:00,2021-06-07T22:00:00+10:00,o3,0.006,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T12:00:00+00:00,2021-06-07T22:00:00+10:00,pm25,4.5,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T11:00:00+00:00,2021-06-07T21:00:00+10:00,pm10,9,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T11:00:00+00:00,2021-06-07T21:00:00+10:00,pm25,4.6,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T11:00:00+00:00,2021-06-07T21:00:00+10:00,o3,0.001,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T10:00:00+00:00,2021-06-07T20:00:00+10:00,o3,0,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T10:00:00+00:00,2021-06-07T20:00:00+10:00,pm10,8.9,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T10:00:00+00:00,2021-06-07T20:00:00+10:00,pm25,4.7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T09:00:00+00:00,2021-06-07T19:00:00+10:00,pm25,4.9,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T09:00:00+00:00,2021-06-07T19:00:00+10:00,pm10,9.1,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T09:00:00+00:00,2021-06-07T19:00:00+10:00,o3,0,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T08:00:00+00:00,2021-06-07T18:00:00+10:00,pm10,9.2,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T08:00:00+00:00,2021-06-07T18:00:00+10:00,pm25,5.1,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T08:00:00+00:00,2021-06-07T18:00:00+10:00,o3,0.018,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T07:00:00+00:00,2021-06-07T17:00:00+10:00,pm10,9.2,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T07:00:00+00:00,2021-06-07T17:00:00+10:00,o3,0.028,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T07:00:00+00:00,2021-06-07T17:00:00+10:00,pm25,5.1,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T06:00:00+00:00,2021-06-07T16:00:00+10:00,o3,0.029,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T06:00:00+00:00,2021-06-07T16:00:00+10:00,pm25,5.1,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T06:00:00+00:00,2021-06-07T16:00:00+10:00,pm10,9.2,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T05:00:00+00:00,2021-06-07T15:00:00+10:00,o3,0.029,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T05:00:00+00:00,2021-06-07T15:00:00+10:00,pm25,4.9,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T05:00:00+00:00,2021-06-07T15:00:00+10:00,pm10,9,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T04:00:00+00:00,2021-06-07T14:00:00+10:00,pm10,8.8,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T04:00:00+00:00,2021-06-07T14:00:00+10:00,pm25,4.8,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T04:00:00+00:00,2021-06-07T14:00:00+10:00,o3,0.029,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T02:00:00+00:00,2021-06-07T12:00:00+10:00,pm10,8.8,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T02:00:00+00:00,2021-06-07T12:00:00+10:00,o3,0.028,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T02:00:00+00:00,2021-06-07T12:00:00+10:00,pm25,4.9,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T01:00:00+00:00,2021-06-07T11:00:00+10:00,o3,0.023,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T01:00:00+00:00,2021-06-07T11:00:00+10:00,pm10,8.5,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-07T01:00:00+00:00,2021-06-07T11:00:00+10:00,pm25,4.8,µg/m³,-27.9612,153.402
